Time,Latitude (y),Longitude (x),NO2(t-1),NO2(t-2),NO2(t-3),NO2(t-4),NO2(t-5),NO2(t-6),NO2(t-7),NO2(t-8),NO2(t-9),NO2(t-10),NO2(t-11),NO2(t-12),NO2(t-13),NO2(t-14),NO2(t-15),NO2(t-16),NO2(t-17),NO2(t-18),NO2(t-22),NO2(t-27),NO2(t-28),NO2(t-29),Target_NO2(t)
2022-08-03,-7.023175017792986,112.7650311364311,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,-2.6426962e-06,2.7082357e-05,1.2769869e-05,1.5111146e-05,1.7452423e-05,1.22396095e-05,3.38586185e-05,3.5855073e-05,3.785152750000001e-05,3.2270425e-05
2022-08-04,-7.023175017792986,112.7650311364311,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,-2.6426962e-06,2.7082357e-05,1.2769869e-05,1.5111146e-05,1.5976093249999998e-05,3.1862164e-05,3.38586185e-05,3.5855073e-05,2.1624464e-05
2022-08-05,-7.023175017792986,112.7650311364311,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,-2.6426962e-06,2.7082357e-05,1.2769869e-05,1.9712577e-05,1.5059092e-05,3.1862164e-05,3.38586185e-05,4.7594152e-05
2022-08-06,-7.023175017792986,112.7650311364311,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,-2.6426962e-06,2.7082357e-05,1.85825e-05,4.766642e-06,1.5059092e-05,3.1862164e-05,2.360289e-05
2022-08-07,-7.023175017792986,112.7650311364311,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,-2.6426962e-06,1.7452423e-05,8.503125749999999e-06,4.766642e-06,1.5059092e-05,1.75699755e-05
2022-08-08,-7.023175017792986,112.7650311364311,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,1.5111146e-05,1.22396095e-05,8.503125749999999e-06,4.766642e-06,1.1537061e-05
2022-08-09,-7.023175017792986,112.7650311364311,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,1.2769869e-05,1.5976093249999998e-05,1.22396095e-05,8.503125749999999e-06,5.932334e-06
2022-08-10,-7.023175017792986,112.7650311364311,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,2.7082357e-05,1.9712577e-05,1.5976093249999998e-05,1.22396095e-05,4.4734787e-06
2022-08-11,-7.023175017792986,112.7650311364311,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,1.7433233e-05,-2.6426962e-06,1.85825e-05,1.9712577e-05,1.5976093249999998e-05,3.0146234e-06
2022-08-12,-7.023175017792986,112.7650311364311,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,2.4441193e-05,1.7452423e-05,1.85825e-05,1.9712577e-05,5.844687833333334e-06
2022-08-13,-7.023175017792986,112.7650311364311,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,2.94303515e-05,1.5111146e-05,1.7452423e-05,1.85825e-05,8.674752266666667e-06
2022-08-14,-7.023175017792986,112.7650311364311,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,3.441951e-05,1.2769869e-05,1.5111146e-05,1.7452423e-05,1.15048167e-05
2022-08-15,-7.023175017792986,112.7650311364311,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,1.7433233e-05,2.7082357e-05,1.2769869e-05,1.5111146e-05,1.4334881133333335e-05
2022-08-16,-7.023175017792986,112.7650311364311,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,3.2884855e-05,-2.6426962e-06,2.7082357e-05,1.2769869e-05,1.7164945566666667e-05
2022-08-17,-7.023175017792986,112.7650311364311,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,1.4347617e-05,2.4441193e-05,-2.6426962e-06,2.7082357e-05,1.999501e-05
2022-08-18,-7.023175017792986,112.7650311364311,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,9.774096e-06,2.94303515e-05,2.4441193e-05,-2.6426962e-06,2.0462646e-05
2022-08-19,-7.023175017792986,112.7650311364311,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,1.5312301e-05,3.441951e-05,2.94303515e-05,2.4441193e-05,2.0930282e-05
2022-08-20,-7.023175017792986,112.7650311364311,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.99864412e-05,2.0850506e-05,1.7433233e-05,3.441951e-05,2.94303515e-05,1.9662069e-05
2022-08-21,-7.023175017792986,112.7650311364311,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.31344898e-05,3.2884855e-05,1.7433233e-05,3.441951e-05,1.8393856e-05
2022-08-22,-7.023175017792986,112.7650311364311,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.1624464e-05,2.54184736e-05,1.4347617e-05,3.2884855e-05,1.7433233e-05,1.7125643e-05
2022-08-23,-7.023175017792986,112.7650311364311,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,4.7594152e-05,2.77024574e-05,9.774096e-06,1.4347617e-05,3.2884855e-05,2.0353117e-05
2022-08-24,-7.023175017792986,112.7650311364311,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,2.99864412e-05,1.5312301e-05,9.774096e-06,1.4347617e-05,2.3580591e-05
2022-08-25,-7.023175017792986,112.7650311364311,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,1.75699755e-05,3.2270425e-05,2.0850506e-05,1.5312301e-05,9.774096e-06,2.858848e-05
2022-08-26,-7.023175017792986,112.7650311364311,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,1.1537061e-05,2.1624464e-05,2.31344898e-05,2.0850506e-05,1.5312301e-05,3.20240915e-05
2022-08-27,-7.023175017792986,112.7650311364311,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,5.932334e-06,4.7594152e-05,2.54184736e-05,2.31344898e-05,2.0850506e-05,3.5459703e-05
2022-08-28,-7.023175017792986,112.7650311364311,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,2.360289e-05,2.77024574e-05,2.54184736e-05,2.31344898e-05,3.4878347e-05
2022-08-29,-7.023175017792986,112.7650311364311,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,1.75699755e-05,2.99864412e-05,2.77024574e-05,2.54184736e-05,3.85620405e-05
2022-08-30,-7.023175017792986,112.7650311364311,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,1.1537061e-05,3.2270425e-05,2.99864412e-05,2.77024574e-05,4.2245734e-05
2022-08-31,-7.023175017792986,112.7650311364311,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,5.932334e-06,2.1624464e-05,3.2270425e-05,2.99864412e-05,3.384545966666667e-05
2022-09-01,-7.023175017792986,112.7650311364311,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,4.4734787e-06,4.7594152e-05,2.1624464e-05,3.2270425e-05,2.5445185333333334e-05
2022-09-02,-7.023175017792986,112.7650311364311,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,3.0146234e-06,2.360289e-05,4.7594152e-05,2.1624464e-05,1.7044911e-05
2022-09-03,-7.023175017792986,112.7650311364311,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,5.844687833333334e-06,1.75699755e-05,2.360289e-05,4.7594152e-05,2.4936946e-05
2022-09-04,-7.023175017792986,112.7650311364311,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,8.674752266666667e-06,1.1537061e-05,1.75699755e-05,2.360289e-05,2.40413975e-05
2022-09-05,-7.023175017792986,112.7650311364311,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,1.15048167e-05,5.932334e-06,1.1537061e-05,1.75699755e-05,2.3145849e-05
2022-09-06,-7.023175017792986,112.7650311364311,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,1.4334881133333335e-05,4.4734787e-06,5.932334e-06,1.1537061e-05,2.359474825e-05
2022-09-07,-7.023175017792986,112.7650311364311,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,1.7164945566666667e-05,3.0146234e-06,4.4734787e-06,5.932334e-06,2.40436475e-05
2022-09-08,-7.023175017792986,112.7650311364311,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,1.999501e-05,5.844687833333334e-06,3.0146234e-06,4.4734787e-06,2.449254675e-05
2022-09-09,-7.023175017792986,112.7650311364311,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,2.0462646e-05,8.674752266666667e-06,5.844687833333334e-06,3.0146234e-06,2.4941446e-05
2022-09-10,-7.023175017792986,112.7650311364311,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,2.0930282e-05,1.15048167e-05,8.674752266666667e-06,5.844687833333334e-06,2.539034525e-05
2022-09-11,-7.023175017792986,112.7650311364311,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,1.9662069e-05,1.4334881133333335e-05,1.15048167e-05,8.674752266666667e-06,2.58392445e-05
2022-09-12,-7.023175017792986,112.7650311364311,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,1.8393856e-05,1.7164945566666667e-05,1.4334881133333335e-05,1.15048167e-05,2.628814375e-05
2022-09-13,-7.023175017792986,112.7650311364311,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,1.7125643e-05,1.999501e-05,1.7164945566666667e-05,1.4334881133333335e-05,2.6737043e-05
2022-09-14,-7.023175017792986,112.7650311364311,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,2.0353117e-05,2.0462646e-05,1.999501e-05,1.7164945566666667e-05,3.4030232e-05
2022-09-15,-7.023175017792986,112.7650311364311,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,2.3580591e-05,2.0930282e-05,2.0462646e-05,1.999501e-05,3.0984518e-05
2022-09-16,-7.023175017792986,112.7650311364311,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.85620405e-05,2.858848e-05,1.9662069e-05,2.0930282e-05,2.0462646e-05,2.7938804e-05
2022-09-17,-7.023175017792986,112.7650311364311,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,4.2245734e-05,3.20240915e-05,1.8393856e-05,1.9662069e-05,2.0930282e-05,1.864952e-05
2022-09-18,-7.023175017792986,112.7650311364311,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.384545966666667e-05,3.5459703e-05,1.7125643e-05,1.8393856e-05,1.9662069e-05,2.32688245e-05
2022-09-19,-7.023175017792986,112.7650311364311,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,2.5445185333333334e-05,3.4878347e-05,2.0353117e-05,1.7125643e-05,1.8393856e-05,2.7888129e-05
2022-09-20,-7.023175017792986,112.7650311364311,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,1.7044911e-05,3.85620405e-05,2.3580591e-05,2.0353117e-05,1.7125643e-05,2.44618126e-05
2022-09-21,-7.023175017792986,112.7650311364311,2.44618126e-05,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,2.4936946e-05,4.2245734e-05,2.858848e-05,2.3580591e-05,2.0353117e-05,2.10354962e-05
2022-09-22,-7.023175017792986,112.7650311364311,2.10354962e-05,2.44618126e-05,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.40413975e-05,3.384545966666667e-05,3.20240915e-05,2.858848e-05,2.3580591e-05,1.76091798e-05
2022-09-23,-7.023175017792986,112.7650311364311,1.76091798e-05,2.10354962e-05,2.44618126e-05,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,2.3145849e-05,2.5445185333333334e-05,3.5459703e-05,3.20240915e-05,2.858848e-05,1.41828634e-05
2022-09-24,-7.023175017792986,112.7650311364311,1.41828634e-05,1.76091798e-05,2.10354962e-05,2.44618126e-05,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.359474825e-05,1.7044911e-05,3.4878347e-05,3.5459703e-05,3.20240915e-05,1.0756547e-05
2022-09-25,-7.023175017792986,112.7650311364311,1.0756547e-05,1.41828634e-05,1.76091798e-05,2.10354962e-05,2.44618126e-05,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40436475e-05,2.4936946e-05,3.85620405e-05,3.4878347e-05,3.5459703e-05,2.0834732e-05
2022-09-26,-7.023175017792986,112.7650311364311,2.0834732e-05,1.0756547e-05,1.41828634e-05,1.76091798e-05,2.10354962e-05,2.44618126e-05,2.7888129e-05,2.32688245e-05,1.864952e-05,2.7938804e-05,3.0984518e-05,3.4030232e-05,2.6737043e-05,2.628814375e-05,2.58392445e-05,2.539034525e-05,2.4941446e-05,2.449254675e-05,2.40413975e-05,4.2245734e-05,3.85620405e-05,3.4878347e-05,2.9245997e-05
